"","patent_id","assignee_id","location_id","section","actiondate"
"602","7855990","a17808cd097372a4c59128e4cc86d0e7","u0itc5aoxl8z","H",2010-12-21
"603","7855990","a17808cd097372a4c59128e4cc86d0e7","tcyepdd0l9mq","H",2010-12-21
"604","7855990","a17808cd097372a4c59128e4cc86d0e7","xuaw38h5jx5t","H",2010-12-21
"605","7857254","182b83eeabd4e791e911689dd8e25cc7","hjwymoeaxrtm","B",2010-12-28
"606","7859749","4b2d16b2db2e7427cd4a5e77bdf88422","tj9imv9woe1x","G",2010-12-28
"607","7860807","7e6a8a29a3c6371add979226c5074ac0","zm9jys1s9ay2","G",2010-12-28
"608","7860807","7e6a8a29a3c6371add979226c5074ac0","z67u9xombbfg","G",2010-12-28
"609","7860807","7e6a8a29a3c6371add979226c5074ac0","5c5oqb65lyi9","G",2010-12-28
"610","7860807","7e6a8a29a3c6371add979226c5074ac0","idk5zy8eyfb3","G",2010-12-28
"611","7860807","7e6a8a29a3c6371add979226c5074ac0","oobkg8hkvdv2","G",2010-12-28
"612","7860807","7e6a8a29a3c6371add979226c5074ac0","tdk0ut5vx9ki","G",2010-12-28
"613","7860807","7e6a8a29a3c6371add979226c5074ac0","k9zk1vrt146c","G",2010-12-28
"614","7860807","7e6a8a29a3c6371add979226c5074ac0","i0wnp141bf92","G",2010-12-28
"615","7860807","7e6a8a29a3c6371add979226c5074ac0","7t8fn4x9vm28","G",2010-12-28
"616","7860807","7e6a8a29a3c6371add979226c5074ac0","rfmxwk4iedfc","G",2010-12-28
"617","7876348","12381eae3d798d668fef72e79785dc2f","2lxuk7i51uxg","G",2011-01-25
"618","7878645","e2fc26f72631b514f5d6cc507ac131f1","wy09e6twn0s1","B",2011-02-01
"619","7879851","056245bcb14d523e0e13638f0ff1d786","iepsrv6lvo03","C",2011-02-01
"620","7883032","95166d7578ff739f23d98c65992e6912","bt8ckmc6mcs2","B",2011-02-08
"621","7883032","95166d7578ff739f23d98c65992e6912","qhvt8jdxarc7","B",2011-02-08
"622","7883032","95166d7578ff739f23d98c65992e6912","bjpzpkk6hrsj","B",2011-02-08
"623","7892918","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2011-02-22
"624","7892918","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2011-02-22
"625","7892918","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2011-02-22
"626","7892918","4681373381395ced733a40550595bff4","ossgasual7ma","H",2011-02-22
"627","7892918","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2011-02-22
"628","7892918","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2011-02-22
"629","7892918","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2011-02-22
"630","7892918","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2011-02-22
"631","7892918","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2011-02-22
"632","7892918","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2011-02-22
"633","7893791","66e84233d1c76cda096ff00a82ac758f","m5st7lvghog0","H",2011-02-22
"634","7893791","66e84233d1c76cda096ff00a82ac758f","p6b8f5hv73oq","H",2011-02-22
"635","7895208","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2011-02-22
"636","7895208","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2011-02-22
"637","7895208","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2011-02-22
"638","7895208","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2011-02-22
"639","7895208","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2011-02-22
"640","7895208","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2011-02-22
"641","7897434","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","H",2011-03-01
"642","7897434","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","H",2011-03-01
"643","7897434","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","H",2011-03-01
"644","7897434","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","H",2011-03-01
"645","7897434","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","H",2011-03-01
"646","7897434","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","H",2011-03-01
"647","7898956","6fc2ddf35149e55e5ff9e546490f9d94","wva1jjuq9prn","G",2011-03-01
"648","7898956","6fc2ddf35149e55e5ff9e546490f9d94","0fbhk8q7ug23","G",2011-03-01
"649","7898956","6fc2ddf35149e55e5ff9e546490f9d94","u952twf0pqmv","G",2011-03-01
"650","7898956","6fc2ddf35149e55e5ff9e546490f9d94","dc9fxhto9yzm","G",2011-03-01
"653","7912728","7a049509a0c322120c1ceea60998eb35","wdtx66b8ludm","H",2011-03-22
"654","7912728","7a049509a0c322120c1ceea60998eb35","va7c2bjr3euv","H",2011-03-22
"655","7912903","2507a581c929cb21f65d22defb9515de","n6kl03yj4par","G",2011-03-22
"656","7914718","29b666aba8c6d8cf34b6aaf1b2dc634c","gvurnolfxyjb","C",2011-03-29
"657","7914807","60ab17c614bc80bfbddd5b3c4bae3ea3","d2417ietozyx","C",2011-03-29
"658","7917957","6fc2ddf35149e55e5ff9e546490f9d94","u952twf0pqmv","G",2011-03-29
"659","7917957","6fc2ddf35149e55e5ff9e546490f9d94","wva1jjuq9prn","G",2011-03-29
"660","7917957","6fc2ddf35149e55e5ff9e546490f9d94","0fbhk8q7ug23","G",2011-03-29
"661","7917957","6fc2ddf35149e55e5ff9e546490f9d94","dc9fxhto9yzm","G",2011-03-29
"664","7920304","1443cf40c6b89aa793468222ece46abd","mbahq3u4628n","H",2011-04-05
"665","7920304","1443cf40c6b89aa793468222ece46abd","52jafzeo4bja","H",2011-04-05
"666","7920304","1443cf40c6b89aa793468222ece46abd","i0n5ahw1wjrg","H",2011-04-05
"667","7920304","1443cf40c6b89aa793468222ece46abd","5s8pdlo0aafg","H",2011-04-05
"668","7929367","2811119915628da0e642853af5da75aa","rfmxwk4iedfc","G",2011-04-19
"669","7935913","68a47802ab0e279dae05ffac8913b561","tdk0ut5vx9ki","G",2011-05-03
"670","7935913","68a47802ab0e279dae05ffac8913b561","g4o64z2dtieq","G",2011-05-03
"671","7941101","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2011-05-10
"672","7941101","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2011-05-10
"673","7941101","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2011-05-10
"674","7941101","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2011-05-10
"675","7941101","4681373381395ced733a40550595bff4","ossgasual7ma","H",2011-05-10
"676","7941101","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2011-05-10
"677","7941101","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2011-05-10
"678","7941101","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2011-05-10
"679","7941101","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2011-05-10
"680","7941101","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2011-05-10
"681","7941577","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2011-05-10
"682","7941577","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2011-05-10
"683","7941577","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2011-05-10
"684","7941577","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2011-05-10
"685","7941577","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2011-05-10
"686","7941577","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2011-05-10
"687","7942249","1b74a037b95447c7ce9deb8402022f66","weaqzdkp465x","F",2011-05-17
"688","7942249","1b74a037b95447c7ce9deb8402022f66","qhvceigwqhv6","F",2011-05-17
"689","7942249","1b74a037b95447c7ce9deb8402022f66","txtqn9caath6","F",2011-05-17
"690","7942249","1b74a037b95447c7ce9deb8402022f66","weoqw3psoy9d","F",2011-05-17
"691","7942249","1b74a037b95447c7ce9deb8402022f66","o4kdvwepy0ba","F",2011-05-17
"692","7942249","1b74a037b95447c7ce9deb8402022f66","s9wqitj50rwd","F",2011-05-17
"693","7942249","1b74a037b95447c7ce9deb8402022f66","pd2tm1x0e6pe","F",2011-05-17
"694","7942249","1b74a037b95447c7ce9deb8402022f66","yne4d3ttvrj5","F",2011-05-17
"695","7942249","1b74a037b95447c7ce9deb8402022f66","qc6liuqmwmzz","F",2011-05-17
"696","7942249","1b74a037b95447c7ce9deb8402022f66","s80bx98q32g7","F",2011-05-17
"697","7942249","1b74a037b95447c7ce9deb8402022f66","14hxxwejgvz2","F",2011-05-17
"698","7942249","1b74a037b95447c7ce9deb8402022f66","yqxbct7g9vnu","F",2011-05-17
"699","7942249","1b74a037b95447c7ce9deb8402022f66","gnl52p1dmqjq","F",2011-05-17
"700","7942249","1b74a037b95447c7ce9deb8402022f66","lqrzgo371nec","F",2011-05-17
"701","7945538","2507a581c929cb21f65d22defb9515de","n6kl03yj4par","G",2011-05-17
"702","7947651","4b638978e30160aabf1e0bd912e17cad","mx3628fs1rxc","C",2011-05-24
"703","7948531","1a4a8f7dc78b2e8b9815cc4a3900d4bf","f0tp1b87r2b5","H",2011-05-24
"704","7948531","1a4a8f7dc78b2e8b9815cc4a3900d4bf","i0wnp141bf92","H",2011-05-24
"705","7956904","1a4a8f7dc78b2e8b9815cc4a3900d4bf","i0wnp141bf92","H",2011-06-07
"706","7956904","1a4a8f7dc78b2e8b9815cc4a3900d4bf","f0tp1b87r2b5","H",2011-06-07
"708","7963533","fbcc4af32f9334c856a067729bb15db1","5fvmpj1mt0yx","B",2011-06-21
"709","7963533","fbcc4af32f9334c856a067729bb15db1","clljcruxm0xx","B",2011-06-21
"710","7963533","fbcc4af32f9334c856a067729bb15db1","of9qwebz2tdk","B",2011-06-21
"711","7972573","63aa7a9e2040787af63a38b2d885cef9","yrm4oxjc5bko","B",2011-07-05
"712","7972684","50ff1664c770508b1ed9af821781b669","8lqcax8jvgnm","B",2011-07-05
"713","7972684","50ff1664c770508b1ed9af821781b669","xkvp0hr3lo9h","B",2011-07-05
"714","7972684","50ff1664c770508b1ed9af821781b669","ni78nu59zmkb","B",2011-07-05
"715","7972684","50ff1664c770508b1ed9af821781b669","m9nlwp6mxqmp","B",2011-07-05
"716","7974472","237c2b0099548ddbfa5a37f07e0687ab","23pta3jjpriv","G",2011-07-05
"717","7976748","3876acee39b7b17e25494548431053e1","kstsp4t7fu9t","B",2011-07-12
"718","7976748","3876acee39b7b17e25494548431053e1","hjwymoeaxrtm","B",2011-07-12
"719","7978764","ee72e76d16359c33fa483b696ad38566","pmznavgbqlm5","H",2011-07-12
"720","7978764","ee72e76d16359c33fa483b696ad38566","rfmxwk4iedfc","H",2011-07-12
"721","7981217","fd193ce7327f463d32935cbc72d82b8b","yomul5grrhms","C",2011-07-19
"722","7981217","fd193ce7327f463d32935cbc72d82b8b","tdk0ut5vx9ki","C",2011-07-19
"723","7981217","fd193ce7327f463d32935cbc72d82b8b","g4o64z2dtieq","C",2011-07-19
"724","7981541","deadba6855fab3966025163024a2a8b5","mbahq3u4628n","H",2011-07-19
"725","7981541","deadba6855fab3966025163024a2a8b5","52jafzeo4bja","H",2011-07-19
"726","7981541","deadba6855fab3966025163024a2a8b5","roq1m600tpbs","H",2011-07-19
"727","7981541","deadba6855fab3966025163024a2a8b5","yomul5grrhms","H",2011-07-19
"728","7981541","deadba6855fab3966025163024a2a8b5","og3095bxmv51","H",2011-07-19
"729","7981541","deadba6855fab3966025163024a2a8b5","zg2ojl1jji7g","H",2011-07-19
"730","7981541","deadba6855fab3966025163024a2a8b5","z3upg8qoq4ql","H",2011-07-19
"731","7981541","deadba6855fab3966025163024a2a8b5","9g39rbno4hax","H",2011-07-19
"732","7981541","deadba6855fab3966025163024a2a8b5","no1xwuiim1db","H",2011-07-19
"733","7988129","b2c7ca05911e61598e7d2afb6735744f","6rgj6bpelcd4","F",2011-08-02
"734","7988129","b2c7ca05911e61598e7d2afb6735744f","rfmxwk4iedfc","F",2011-08-02
"735","7988129","b2c7ca05911e61598e7d2afb6735744f","5e8eshs7pp83","F",2011-08-02
"736","7992144","2507a581c929cb21f65d22defb9515de","n6kl03yj4par","G",2011-08-02
"737","7992992","ff47f6e965e5f4d0b200869f35e1ddb2","hjwymoeaxrtm","B",2011-08-09
"738","7992992","ff47f6e965e5f4d0b200869f35e1ddb2","0gaswhsfohx5","B",2011-08-09
"739","7995838","4d156853dfa2e3de01a3f9d44fc96727","tdk0ut5vx9ki","G",2011-08-09
"740","8000060","b6c3c4335a1fb8f1a53e39f493cfd229","5s8pdlo0aafg","G",2011-08-16
"741","8000060","b6c3c4335a1fb8f1a53e39f493cfd229","rfmxwk4iedfc","G",2011-08-16
"742","8000060","b6c3c4335a1fb8f1a53e39f493cfd229","52jafzeo4bja","G",2011-08-16
"743","8000060","b6c3c4335a1fb8f1a53e39f493cfd229","tx0l0uc59ni0","G",2011-08-16
"744","8000060","b6c3c4335a1fb8f1a53e39f493cfd229","jflmgpd10xiw","G",2011-08-16
"749","8012699","80936ad23fa87f9d8a07e42a0171ed71","piwgr4qslbtz","G",2011-09-06
"750","8012699","80936ad23fa87f9d8a07e42a0171ed71","qytch8fjp3lf","G",2011-09-06
"751","8012699","80936ad23fa87f9d8a07e42a0171ed71","n3o7zam0ip18","G",2011-09-06
"752","8018342","1b74a037b95447c7ce9deb8402022f66","qc6liuqmwmzz","G",2011-09-13
"753","8018342","1b74a037b95447c7ce9deb8402022f66","yqxbct7g9vnu","G",2011-09-13
"754","8018342","1b74a037b95447c7ce9deb8402022f66","lqrzgo371nec","G",2011-09-13
"755","8018342","1b74a037b95447c7ce9deb8402022f66","14hxxwejgvz2","G",2011-09-13
"756","8018342","1b74a037b95447c7ce9deb8402022f66","gnl52p1dmqjq","G",2011-09-13
"757","8018342","1b74a037b95447c7ce9deb8402022f66","weaqzdkp465x","G",2011-09-13
"758","8018342","1b74a037b95447c7ce9deb8402022f66","yne4d3ttvrj5","G",2011-09-13
"759","8018342","1b74a037b95447c7ce9deb8402022f66","pd2tm1x0e6pe","G",2011-09-13
"760","8018342","1b74a037b95447c7ce9deb8402022f66","qhvceigwqhv6","G",2011-09-13
"761","8018342","1b74a037b95447c7ce9deb8402022f66","o4kdvwepy0ba","G",2011-09-13
"762","8018342","1b74a037b95447c7ce9deb8402022f66","weoqw3psoy9d","G",2011-09-13
"763","8018342","1b74a037b95447c7ce9deb8402022f66","txtqn9caath6","G",2011-09-13
"764","8018342","1b74a037b95447c7ce9deb8402022f66","s9wqitj50rwd","G",2011-09-13
"765","8018342","1b74a037b95447c7ce9deb8402022f66","s80bx98q32g7","G",2011-09-13
"766","8020707","4681373381395ced733a40550595bff4","w3puye54yv6c","B",2011-09-20
"767","8020707","4681373381395ced733a40550595bff4","44kvl4rtpsm0","B",2011-09-20
"768","8020707","4681373381395ced733a40550595bff4","ulml2udxp4r8","B",2011-09-20
"769","8020707","4681373381395ced733a40550595bff4","xqeq22fr3lpc","B",2011-09-20
"770","8020707","4681373381395ced733a40550595bff4","g4o64z2dtieq","B",2011-09-20
"771","8020707","4681373381395ced733a40550595bff4","xj3o63qbnbnr","B",2011-09-20
"772","8020707","4681373381395ced733a40550595bff4","mnosbhpelslg","B",2011-09-20
"773","8020707","4681373381395ced733a40550595bff4","368rgo0c5gr5","B",2011-09-20
"774","8020707","4681373381395ced733a40550595bff4","vupr2vddmb7v","B",2011-09-20
"775","8020707","4681373381395ced733a40550595bff4","ossgasual7ma","B",2011-09-20
"778","8027949","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2011-09-27
"779","8027949","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2011-09-27
"780","8027949","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2011-09-27
"781","8027949","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2011-09-27
"782","8027949","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2011-09-27
"783","8027949","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2011-09-27
"784","8029786","352724bc5f765c45347925116570c4ea","4blsy3k5os9l","C",2011-10-04
"785","8034264","2f3657646da9574ab58b63b21cdc22e7","arafzhvke8se","B",2011-10-11
"786","8039657","0d5353268b58d8606a83f5e9195eab0c","p2bmjo42f5r4","C",2011-10-18
"787","8039657","0d5353268b58d8606a83f5e9195eab0c","33r90d3iivsx","C",2011-10-18
"788","8056482","ed65deed7cdf5258ceb8fb474aec80cf","ean4ki7xbi2p","B",2011-11-15
"789","8056482","ed65deed7cdf5258ceb8fb474aec80cf","7hdlqngkashf","B",2011-11-15
"790","8061462","d5bf2b35d79dbaef9eeaeef3c1d8c110","9tsjfuuf68w1","B",2011-11-22
"793","8071504","1d25494246afaab32c298713b4d5960b","ywl3x7a2n5tn","B",2011-12-06
"794","8071504","1d25494246afaab32c298713b4d5960b","2fsfylg2due2","B",2011-12-06
"795","8071504","1d25494246afaab32c298713b4d5960b","ws7pha5xtldt","B",2011-12-06
"796","8074462","c2b8792bed02b21605285190fca7e64c","g4o64z2dtieq","F",2011-12-13
"797","8074462","c2b8792bed02b21605285190fca7e64c","mbahq3u4628n","F",2011-12-13
"798","8074597","b2c7ca05911e61598e7d2afb6735744f","5e8eshs7pp83","B",2011-12-13
"799","8074597","b2c7ca05911e61598e7d2afb6735744f","6rgj6bpelcd4","B",2011-12-13
"800","8074597","b2c7ca05911e61598e7d2afb6735744f","rfmxwk4iedfc","B",2011-12-13
"801","8075820","434297d62f1ef4522d85e341e0f00ec8","7d9bwuylpnbl","B",2011-12-13
"802","8080662","da0171ae64a521d5ee0f3910fe93b32c","cp1bep53f2tg","C",2011-12-20
"803","8091774","e2fc26f72631b514f5d6cc507ac131f1","wy09e6twn0s1","H",2012-01-10
"804","8092888","7c9691935adb52dc470d3f6f1f036a08","hxumgk2ciui1","B",2012-01-10
"805","8102927","51ce31284b8d6158b5f7d9221d9eec7f","h218a6q97nfn","H",2012-01-24
"806","8102927","51ce31284b8d6158b5f7d9221d9eec7f","k8ctghf3nrao","H",2012-01-24
"807","8109480","4681373381395ced733a40550595bff4","44kvl4rtpsm0","G",2012-02-07
"808","8109480","4681373381395ced733a40550595bff4","368rgo0c5gr5","G",2012-02-07
"809","8109480","4681373381395ced733a40550595bff4","g4o64z2dtieq","G",2012-02-07
"810","8109480","4681373381395ced733a40550595bff4","xqeq22fr3lpc","G",2012-02-07
"811","8109480","4681373381395ced733a40550595bff4","mnosbhpelslg","G",2012-02-07
"812","8109480","4681373381395ced733a40550595bff4","w3puye54yv6c","G",2012-02-07
"813","8109480","4681373381395ced733a40550595bff4","ulml2udxp4r8","G",2012-02-07
"814","8109480","4681373381395ced733a40550595bff4","vupr2vddmb7v","G",2012-02-07
"815","8109480","4681373381395ced733a40550595bff4","xj3o63qbnbnr","G",2012-02-07
"816","8109480","4681373381395ced733a40550595bff4","ossgasual7ma","G",2012-02-07
"818","8111645","2cd4aa0439c403946dcc8eacbadb48a7","hjwymoeaxrtm","H",2012-02-07
"819","8111645","2cd4aa0439c403946dcc8eacbadb48a7","hjwymoeaxrtm","H",2012-02-07
"820","8125665","6c00cb129070696ef109f6264da00318","kjugswzn21mm","G",2012-02-28
"821","8125665","6c00cb129070696ef109f6264da00318","q6nre3uw2pcv","G",2012-02-28
"822","8125665","6c00cb129070696ef109f6264da00318","z67u9xombbfg","G",2012-02-28
"824","8145788","729bb129b485d05938367ede85436ae4","ezwa07nuxcfu","G",2012-03-27
"825","8145788","729bb129b485d05938367ede85436ae4","5gi0ndpgke9c","G",2012-03-27
"826","8145788","729bb129b485d05938367ede85436ae4","vi8z384dkkgu","G",2012-03-27
"827","8145788","729bb129b485d05938367ede85436ae4","tmly2vvop1j8","G",2012-03-27
"828","8145788","729bb129b485d05938367ede85436ae4","p6b8f5hv73oq","G",2012-03-27
"829","8145788","729bb129b485d05938367ede85436ae4","mlxsyl9lz9ez","G",2012-03-27
"830","8145788","729bb129b485d05938367ede85436ae4","3v1q1lzaj8vp","G",2012-03-27
"831","8145788","729bb129b485d05938367ede85436ae4","s4inqxkftf8z","G",2012-03-27
"832","8145788","729bb129b485d05938367ede85436ae4","kevl5wau6bpl","G",2012-03-27
"833","8145788","729bb129b485d05938367ede85436ae4","6dn5abab699r","G",2012-03-27
"834","8145788","729bb129b485d05938367ede85436ae4","m89gu906ox55","G",2012-03-27
"835","8145788","729bb129b485d05938367ede85436ae4","ub9akf3rvr7y","G",2012-03-27
"836","8145788","729bb129b485d05938367ede85436ae4","f1e6gjbcs4t6","G",2012-03-27
"837","8145788","729bb129b485d05938367ede85436ae4","jd8nmegx9n11","G",2012-03-27
"838","8145788","729bb129b485d05938367ede85436ae4","so0v5o76uxdy","G",2012-03-27
"839","8145788","729bb129b485d05938367ede85436ae4","weaqzdkp465x","G",2012-03-27
"840","8145788","729bb129b485d05938367ede85436ae4","g4o64z2dtieq","G",2012-03-27
"841","8145788","729bb129b485d05938367ede85436ae4","wnsg7u22e47w","G",2012-03-27
"842","8148372","d3ee01012322d597229d84c02b857c78","hpc6b58qpjua","C",2012-04-03
"843","8148372","d3ee01012322d597229d84c02b857c78","3yx3ej4gs5ix","C",2012-04-03
"844","8148372","d3ee01012322d597229d84c02b857c78","9d3b2r0fm108","C",2012-04-03
"845","8148372","d3ee01012322d597229d84c02b857c78","2qqz32ryfnt7","C",2012-04-03
"846","8148372","d3ee01012322d597229d84c02b857c78","w0kemdp8gjsg","C",2012-04-03
"847","8148688","d13e49a68bab239da8df2d6aa9efc79f","5s8pdlo0aafg","H",2012-04-03
"848","8149849","fcece352109a19ba9585109ab103471a","lz16ptfet4xy","H",2012-04-03
"849","8149849","fcece352109a19ba9585109ab103471a","tdk0ut5vx9ki","H",2012-04-03
"850","8151238","1a4a8f7dc78b2e8b9815cc4a3900d4bf","i0wnp141bf92","H",2012-04-03
"851","8151238","1a4a8f7dc78b2e8b9815cc4a3900d4bf","f0tp1b87r2b5","H",2012-04-03
"852","8155082","1a4a8f7dc78b2e8b9815cc4a3900d4bf","i0wnp141bf92","G",2012-04-10
"853","8155082","1a4a8f7dc78b2e8b9815cc4a3900d4bf","f0tp1b87r2b5","G",2012-04-10
"854","8168433","29b666aba8c6d8cf34b6aaf1b2dc634c","gvurnolfxyjb","C",2012-05-01
"855","8168890","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2012-05-01
"856","8168890","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2012-05-01
"857","8168890","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2012-05-01
"858","8168890","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2012-05-01
"859","8168890","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2012-05-01
"860","8168890","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2012-05-01
"861","8168890","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2012-05-01
"862","8168890","4681373381395ced733a40550595bff4","ossgasual7ma","H",2012-05-01
"863","8168890","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2012-05-01
"864","8168890","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2012-05-01
"865","8169817","deadba6855fab3966025163024a2a8b5","no1xwuiim1db","G",2012-05-01
"866","8169817","deadba6855fab3966025163024a2a8b5","z3upg8qoq4ql","G",2012-05-01
"867","8169817","deadba6855fab3966025163024a2a8b5","zg2ojl1jji7g","G",2012-05-01
"868","8169817","deadba6855fab3966025163024a2a8b5","roq1m600tpbs","G",2012-05-01
"869","8169817","deadba6855fab3966025163024a2a8b5","52jafzeo4bja","G",2012-05-01
"870","8169817","deadba6855fab3966025163024a2a8b5","9g39rbno4hax","G",2012-05-01
"871","8169817","deadba6855fab3966025163024a2a8b5","mbahq3u4628n","G",2012-05-01
"872","8169817","deadba6855fab3966025163024a2a8b5","og3095bxmv51","G",2012-05-01
"873","8169817","deadba6855fab3966025163024a2a8b5","yomul5grrhms","G",2012-05-01
"874","8177195","6359804b5d906437fa6bf36f27c46586","schp6xo6sq87","B",2012-05-15
"875","8178238","7e6a8a29a3c6371add979226c5074ac0","tdk0ut5vx9ki","H",2012-05-15
"876","8178238","7e6a8a29a3c6371add979226c5074ac0","zm9jys1s9ay2","H",2012-05-15
"877","8178238","7e6a8a29a3c6371add979226c5074ac0","rfmxwk4iedfc","H",2012-05-15
"878","8178238","7e6a8a29a3c6371add979226c5074ac0","5c5oqb65lyi9","H",2012-05-15
"879","8178238","7e6a8a29a3c6371add979226c5074ac0","z67u9xombbfg","H",2012-05-15
"880","8178238","7e6a8a29a3c6371add979226c5074ac0","oobkg8hkvdv2","H",2012-05-15
"881","8178238","7e6a8a29a3c6371add979226c5074ac0","i0wnp141bf92","H",2012-05-15
"882","8178238","7e6a8a29a3c6371add979226c5074ac0","k9zk1vrt146c","H",2012-05-15
"883","8178238","7e6a8a29a3c6371add979226c5074ac0","idk5zy8eyfb3","H",2012-05-15
"884","8178238","7e6a8a29a3c6371add979226c5074ac0","7t8fn4x9vm28","H",2012-05-15
"885","8182707","dd84539d029e9c45a9de61bbb2954c6e","x174wlz2589i","C",2012-05-22
"886","8182707","dd84539d029e9c45a9de61bbb2954c6e","s10sidcp9hl8","C",2012-05-22
"887","8182707","dd84539d029e9c45a9de61bbb2954c6e","dnbilt22qvln","C",2012-05-22
"888","8182707","dd84539d029e9c45a9de61bbb2954c6e","r4crsqsw0yfl","C",2012-05-22
"889","8182707","dd84539d029e9c45a9de61bbb2954c6e","7mk2rga22y5v","C",2012-05-22
"890","8183327","9a10fba0ddaeaca769c6d1fecfaeffd2","tdk0ut5vx9ki","C",2012-05-22
"891","8183327","9a10fba0ddaeaca769c6d1fecfaeffd2","37ag2gh0o09y","C",2012-05-22
"892","8183327","9a10fba0ddaeaca769c6d1fecfaeffd2","l0acbf2j7o2p","C",2012-05-22
"893","8183412","d3ee01012322d597229d84c02b857c78","hpc6b58qpjua","C",2012-05-22
"894","8183412","d3ee01012322d597229d84c02b857c78","w0kemdp8gjsg","C",2012-05-22
"895","8183412","d3ee01012322d597229d84c02b857c78","3yx3ej4gs5ix","C",2012-05-22
"896","8183412","d3ee01012322d597229d84c02b857c78","2qqz32ryfnt7","C",2012-05-22
"897","8183412","d3ee01012322d597229d84c02b857c78","9d3b2r0fm108","C",2012-05-22
"901","8209671","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2012-06-26
"902","8209671","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2012-06-26
"903","8209671","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2012-06-26
"904","8209671","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2012-06-26
"905","8209671","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2012-06-26
"906","8209671","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2012-06-26
"907","8212335","614d4d4ba1a0e114d6c7666a903f92d4","tdk0ut5vx9ki","H",2012-07-03
"908","8212983","0f33f323b81510c981354826cc5e559c","hoxb54v4wk2g","G",2012-07-03
"909","8217547","563021a87f404cec4dccf521122a6bf6","vx5zzzisf0oz","H",2012-07-10
"910","8217547","563021a87f404cec4dccf521122a6bf6","r1ldaxzy6rzh","H",2012-07-10
"911","8217547","563021a87f404cec4dccf521122a6bf6","bdzs9w9vif8e","H",2012-07-10
